435727,74505,994948,830073,900128,920901,872964,462788,869819,414100,749924,754727,305144,252906,837818,674789,613872,224686,897872,552338,602769,703160,193183,440726,920279,494567,252309,372294,481842,137975,424796,192504,409058,213887,548278,99074,280791,314882,541453,518718,898939,496195,490239,123780,555999,110006,849400,696842,134943,721813,148901,302066,288390,640370,360770,684630,524071,948036,137796,955489,265686,941360,785332,57826,390392,494186,913832,610199,852047,564453,308070,182205,637884,185838,116372,566720,796664,56267,658065,745048,622675,761444,663401,638143,20390,820663,902321,229060,453030,885592,418246
0.11265189,0.118118286,0.11634315,0.11908395,0.12412553,0.13788423,0.11170339,0.113549426,0.10516677,0.11875143,0.12084706,0.10676218,0.11461814,0.111140475,0.10076203,0.11807029,0.102677114,0.109509684,0.114985414,0.088287026,0.12055461,0.114917055,0.102605894,0.111451134,0.097859696,0.102911755,0.105305225,0.11008486,0.11485992,0.10204006,0.12152855,0.12397615,0.13022846,0.10662416,0.12150089,0.105674885,0.109122224,0.10979994,0.101366244,0.119061686,0.12328971,0.12923257,0.120384224,0.10998451,0.120026186,0.1087656,0.1204684,0.10564415,0.13209343,0.12585808,0.11476095,0.124883346,0.104458444,0.07486988,0.12058657,0.09043828,0.115065046,0.11366782,0.1002387,0.13066249,0.11796606,0.12280572,0.11272936,0.10929241,0.115776554,0.12634553,0.09917777,0.0987542,0.1427842,0.11828098,0.121445574,0.116348386,0.124951355,0.1031916,0.11174935,0.11338819,0.10427439,0.12195222,0.12793429,0.12366247,0.12482894,0.11748485,0.11219635,0.108183235,0.11717711,0.12330984,0.11918632,0.11882535,0.123215124,0.12619364,0.11431178
0.11117128,0.116207525,0.11131985,0.112711444,0.1228276,0.13983786,0.111280374,0.10991287,0.10221371,0.11968873,0.12798975,0.1043703,0.11750994,0.10905856,0.10775326,0.11745996,0.09554881,0.108599804,0.11233109,0.083375305,0.11624284,0.11143401,0.09615175,0.10766714,0.09443608,0.10081149,0.10287248,0.11490237,0.11003693,0.095584124,0.12209153,0.12219541,0.12802196,0.10240279,0.11904172,0.104044534,0.10371165,0.108800545,0.09981428,0.11815422,0.124077655,0.12561087,0.12048449,0.112169266,0.12214821,0.10577924,0.121504955,0.106081694,0.13084568,0.12324094,0.10610467,0.12148168,0.09623675,0.07160369,0.11793472,0.0860941,0.11523014,0.11305333,0.09684983,0.12303743,0.11941621,0.12322529,0.10938931,0.1057034,0.11882122,0.12228768,0.096168235,0.09440975,0.1414426,0.11696941,0.12846364,0.11890354,0.12589017,0.09694855,0.1118552,0.114792585,0.10829069,0.1179021,0.12582399,0.12546128,0.1229847,0.11684204,0.1082589,0.11005812,0.113845915,0.13156407,0.11622219,0.11698003,0.12410548,0.13257933,0.11324922
0.12878628,0.12634207,0.12611008,0.12873636,0.13832682,0.15786165,0.122887686,0.122445494,0.11635998,0.13917966,0.14440301,0.116506256,0.13393599,0.12417512,0.12290524,0.1311916,0.10600311,0.12233075,0.12838158,0.09139929,0.12943959,0.12515466,0.10354401,0.12229217,0.102073506,0.11439061,0.11638692,0.12725851,0.122678645,0.10455294,0.13873269,0.13846974,0.15084654,0.11775998,0.12995872,0.11563939,0.11694074,0.11796658,0.11155064,0.14109406,0.14672421,0.13958721,0.14435425,0.12702745,0.13373877,0.120817244,0.14023975,0.11846236,0.15545292,0.13938987,0.1151377,0.13772677,0.10511647,0.07639866,0.13854326,0.09366663,0.12871045,0.12785026,0.10579246,0.14064738,0.13625427,0.14125255,0.12434777,0.120148115,0.12944786,0.1399778,0.105125606,0.102522306,0.16194636,0.13223374,0.14264068,0.13197483,0.14558262,0.11106403,0.12609178,0.12866272,0.121465206,0.12836975,0.14650165,0.1439951,0.14185628,0.13352396,0.12766525,0.12192541,0.12808776,0.14378968,0.12858166,0.1299756,0.14371428,0.14447108,0.12780732
0.10780436,0.11719504,0.1097092,0.11824009,0.11621625,0.13959442,0.121086515,0.10836901,0.102286816,0.11795951,0.115319766,0.11008384,0.11430683,0.11265071,0.09438224,0.11441279,0.0965878,0.11921511,0.09755355,0.082778014,0.115585305,0.110104166,0.09715891,0.10955472,0.09716785,0.09490842,0.108990684,0.10639977,0.11113574,0.097817816,0.12665688,0.11914491,0.12350563,0.10292878,0.12192842,0.10648608,0.10531063,0.10998239,0.09621317,0.111326136,0.117320284,0.12544954,0.124447115,0.118146814,0.12189151,0.10931529,0.11828903,0.1020998,0.11471762,0.1201812,0.107176155,0.12450662,0.09807061,0.07073335,0.11442429,0.08596609,0.10805709,0.10024316,0.09803284,0.11957829,0.11135024,0.11688163,0.10989881,0.10143738,0.11557924,0.12485271,0.093089916,0.097666785,0.120241605,0.11501217,0.12248359,0.1155055,0.114055686,0.100822754,0.1127038,0.11070164,0.113603175,0.11551872,0.12238308,0.12297412,0.124431886,0.114733696,0.10802367,0.11067133,0.11582477,0.13022232,0.11776196,0.112361595,0.117770135,0.1240953,0.10978715
0.11440675,0.11431693,0.115775086,0.118831985,0.12067876,0.1344802,0.114930235,0.111647286,0.10528102,0.11955072,0.12033535,0.103989534,0.117431186,0.11024732,0.10121042,0.11002612,0.10286083,0.11061427,0.11259641,0.091256715,0.11609515,0.117428415,0.103038915,0.1121459,0.09590378,0.10246468,0.10406684,0.11068859,0.11005757,0.101840585,0.123037905,0.12100065,0.13020588,0.10477389,0.120326556,0.10476084,0.10544695,0.10386819,0.100512885,0.11989139,0.12210818,0.12651792,0.12278388,0.11329604,0.119149044,0.10893617,0.1187007,0.10763687,0.13022317,0.122739,0.11278452,0.12228158,0.10360616,0.07618046,0.12190459,0.08618244,0.11144078,0.1102629,0.09911191,0.123899184,0.11696163,0.123436525,0.11111134,0.10749841,0.11326806,0.12456169,0.09744544,0.10130117,0.13935372,0.11780585,0.11884981,0.112676576,0.12563942,0.10357799,0.11087387,0.11042499,0.10606056,0.12096366,0.12892881,0.12276835,0.122661516,0.116612405,0.11251556,0.10741431,0.11764912,0.1228176,0.119569086,0.11783114,0.12227094,0.124067,0.11347984
0.109813854,0.10444703,0.104339495,0.109028704,0.1142458,0.13121022,0.10509324,0.101037726,0.09641495,0.11505149,0.12035478,0.096670926,0.11380188,0.104525514,0.097693935,0.10966699,0.087134406,0.10683561,0.10453666,0.07742854,0.10871626,0.105201796,0.08623286,0.10216144,0.08699006,0.0925255,0.098003455,0.10741721,0.10448744,0.08852783,0.12064919,0.11196466,0.12397233,0.10013966,0.1090063,0.0987614,0.0943279,0.096794225,0.09477077,0.1157658,0.12118421,0.12003063,0.12585242,0.10835457,0.11625016,0.10097878,0.11337202,0.10540247,0.12356072,0.115285836,0.09717897,0.115115985,0.0887353,0.064565584,0.11684947,0.07817627,0.11293623,0.10779519,0.08765933,0.11588011,0.11344268,0.11653174,0.10257996,0.09893438,0.107962064,0.11334643,0.08863963,0.0883703,0.13243926,0.10770538,0.11969254,0.10786307,0.11890439,0.09106265,0.10926111,0.10788006,0.10614469,0.10847083,0.11956459,0.12656887,0.121944234,0.111564405,0.11134598,0.10345815,0.108306155,0.12285049,0.11251932,0.109491356,0.1192293,0.12037458,0.107445545
0.11172232,0.11419483,0.11091954,0.11652782,0.123618,0.13722786,0.11643925,0.10953264,0.099280156,0.120430335,0.12084366,0.1069849,0.11980314,0.112611085,0.09960686,0.11225683,0.09257532,0.11960478,0.10557419,0.08002214,0.116108544,0.11104495,0.09458711,0.105191976,0.09351519,0.09753886,0.10610037,0.10582665,0.114622645,0.09630928,0.12673515,0.11836792,0.12372297,0.10388248,0.12039823,0.10595916,0.10122685,0.10961508,0.09761879,0.11652458,0.12047941,0.1262922,0.12565601,0.11767801,0.119792596,0.10988261,0.11631229,0.11300656,0.12265885,0.11686709,0.103501774,0.12737371,0.09695388,0.06833128,0.1181209,0.083875604,0.11530692,0.10971109,0.09494887,0.11765585,0.11476827,0.11856364,0.10987245,0.10419407,0.1145968,0.12209619,0.0925135,0.09754081,0.13352028,0.11621425,0.12354983,0.1137515,0.11988966,0.09871936,0.117442645,0.11614435,0.11303075,0.11650281,0.12395497,0.12847349,0.120169975,0.11649498,0.11293456,0.11352627,0.11448772,0.13372947,0.11403066,0.11726977,0.123953685,0.12673688,0.1121476
0.091404,0.094543055,0.092352405,0.092678495,0.09324826,0.11428781,0.09341864,0.09158544,0.08914608,0.095409,0.09501892,0.08959781,0.09269935,0.090506226,0.082898065,0.09377698,0.08150472,0.08910074,0.084822334,0.071950175,0.096505456,0.09235007,0.08082427,0.09300827,0.08282893,0.083473235,0.08732715,0.090677276,0.093317255,0.07905936,0.10247716,0.09118635,0.10245689,0.08525349,0.094715364,0.08474391,0.08626729,0.08983116,0.08266028,0.09225453,0.092298135,0.10454401,0.09912935,0.09250561,0.10159382,0.09118661,0.09688477,0.078435175,0.09842843,0.099256165,0.0929992,0.10084637,0.084063545,0.061596718,0.09213918,0.07583129,0.08890581,0.07999286,0.08501987,0.10506481,0.09113898,0.09690353,0.09252054,0.088558376,0.097251825,0.104299165,0.083643295,0.079577185,0.101717055,0.09905003,0.099098034,0.09506224,0.09893221,0.08123067,0.091333374,0.09341707,0.08679173,0.09962437,0.10291186,0.104642704,0.09674013,0.09517242,0.08731874,0.08699989,0.09521138,0.102655664,0.099086955,0.09304662,0.10089834,0.102393895,0.09146189
0.10312519,0.10552453,0.1032585,0.10572264,0.112716325,0.12588596,0.103706636,0.10551035,0.09650049,0.110542946,0.113318495,0.09614317,0.105782904,0.10222184,0.0974312,0.10464748,0.08848244,0.1010596,0.10376492,0.07798615,0.10784607,0.10360195,0.089148484,0.10029872,0.08846222,0.09433112,0.09432192,0.1024496,0.10195477,0.08777268,0.11401373,0.11057616,0.11991201,0.09716405,0.10727989,0.09594177,0.097170316,0.10007248,0.09133774,0.110933006,0.11503396,0.115496345,0.117875084,0.10287681,0.10888786,0.09932563,0.11087218,0.097799934,0.119886994,0.112854734,0.10051824,0.11618069,0.08831642,0.06553805,0.10965213,0.077934526,0.10455529,0.10263424,0.09028248,0.11562471,0.10977131,0.11257913,0.103861056,0.09964543,0.105347164,0.11527088,0.086545356,0.08826293,0.13145109,0.10966136,0.11596374,0.10814503,0.11383029,0.09321194,0.10185327,0.10500727,0.09942465,0.1076023,0.11719746,0.1182656,0.114052586,0.106838465,0.103692755,0.09945467,0.10373137,0.117367655,0.10837066,0.10549598,0.115520336,0.12043363,0.10229772
0.085402556,0.08529311,0.087758206,0.091466546,0.08621127,0.108277716,0.08606875,0.08324956,0.082638405,0.08891851,0.085202776,0.081170686,0.08794708,0.088227764,0.07636483,0.082773685,0.08149494,0.08587803,0.08294269,0.06925215,0.08849831,0.08885098,0.07772536,0.085363284,0.07638479,0.07904891,0.083901584,0.08710116,0.090888575,0.07822842,0.098887786,0.088826455,0.099618,0.075853445,0.09163808,0.08059945,0.080518335,0.08444213,0.0784353,0.09000882,0.08900695,0.099278815,0.09962651,0.090626225,0.09508846,0.08612431,0.093457684,0.07979375,0.09328836,0.09387995,0.083851464,0.09318742,0.082341686,0.06082135,0.09066174,0.074323975,0.08199066,0.07566398,0.080264784,0.091889806,0.08631589,0.092203274,0.08706034,0.0815484,0.08819771,0.09728028,0.079643734,0.08019038,0.097321324,0.09397818,0.09302229,0.08602253,0.09266801,0.0793048,0.085912906,0.08684481,0.08596595,0.09498214,0.09715429,0.09955311,0.092088886,0.09112517,0.08720585,0.08288781,0.091636956,0.096932516,0.09480519,0.08928729,0.095540345,0.09048826,0.08978911
